,Model,GenderSelf,Feminine,Attractive,Image,y_label,LL,dist_centre_F,dist_centre_H,LL_M,LL_F,pF_svm_linear,pF_svm_rbf
450,WF-039,F,4.59375,3.364583333,CFD-WF-039-025-N.jpg,450,172.82188479413946,0.9109212756156921,1.0316669940948486,,130.56998135963033,0.9937370044022463,0.9988056883487397
451,WF-200,F,4.6,4,CFD-WF-200-099-N.jpg,451,216.86491015010805,0.8705365657806396,0.947250485420227,,194.86553036633785,0.9896238028480348,0.976070053106075
452,WF-201,F,4.545454545,3.818181818,CFD-WF-201-156-N.jpg,452,216.53470820435695,0.888155996799469,0.9907549023628235,,222.2839612086554,0.9987702194109201,0.9996530721834022
453,WF-202,F,4.896551724,3.620689655,CFD-WF-202-056-N.jpg,453,214.441246850894,0.8415491580963135,0.8804724216461182,,191.42348392653497,0.994054437295391,0.9914867700030102
454,WF-203,F,4.222222222,3.730769231,CFD-WF-203-229-N.jpg,454,209.8709944503876,0.8102131485939026,0.8782444596290588,,195.93777207099356,0.9981886693186175,0.9971540452589159
455,WF-204,F,3.357142857,2.107142857,CFD-WF-204-038-N.jpg,455,161.9319120310023,0.9560280442237854,0.9761579036712646,,131.05683125524558,0.9956929678789762,0.9938025826432428
456,WF-205,F,5.56,4.826086957,CFD-WF-205-006-N.jpg,456,158.3953958811753,0.9547173380851746,1.0219528675079346,,140.52203800912633,0.9353886451548918,0.9439454373261126
457,WF-206,F,5.571428571,4.517241379,CFD-WF-206-147-N.jpg,457,171.2348389164557,0.9217277765274048,1.058590292930603,,170.78769164083607,0.9996060161619843,0.9998770746138828
458,WF-207,F,5.25,4.458333333,CFD-WF-207-014-N.jpg,458,140.89439399055243,0.9589448571205139,0.979167640209198,,78.63644728956763,0.9144870494026625,0.9167274883600995
459,WF-208,F,5.074074074,3.962962963,CFD-WF-208-068-N.jpg,459,218.03103501471696,0.9177672863006592,1.0517640113830566,,195.75588700266258,0.9999490781469191,0.9999420134108307
460,WF-209,F,5.275862069,4.655172414,CFD-WF-209-052-N.jpg,460,209.20501054195114,0.8821029663085938,0.9668838381767273,,196.5197090058297,0.9988797271093033,0.9981362397960095
461,WF-210,F,2.730769231,1.884615385,CFD-WF-210-086-N.jpg,461,200.17113692030006,0.9101560115814209,0.8696622252464294,,142.22200416270135,0.5323424829009312,0.4739581596169379
462,WF-211,F,5.551724138,4.620689655,CFD-WF-211-001-N.jpg,462,201.03991125118662,0.951515257358551,0.9220848679542542,,145.70497606521536,0.06259643763195374,0.039201825576028505
463,WF-212,F,5.517241379,4.275862069,CFD-WF-212-050-N.jpg,463,127.59384654518215,0.9544225931167603,1.0318623781204224,,64.67727620155438,0.9952951044040292,0.9976990561283486
464,WF-213,F,4.142857143,3.24137931,CFD-WF-213-031-N.jpg,464,175.86304204565528,0.9267123937606812,0.9283390045166016,,143.30587417450027,0.8755788191509792,0.9241899244970194
465,WF-214,F,4.620689655,3.206896552,CFD-WF-214-122-N.jpg,465,177.90131507871985,0.9881131052970886,1.0536620616912842,,168.79196463369396,0.995354954580627,0.9974661409711228
466,WF-215,F,4.25,3.28,CFD-WF-215-145-N.jpg,466,180.2573474061457,0.9379247426986694,1.005537748336792,,160.99970232210677,0.9844422799534934,0.9718198459972411
467,WF-216,F,3.692307692,2.346153846,CFD-WF-216-079-N.jpg,467,173.52120219634875,0.9148790240287781,0.9768763184547424,,156.5320487587471,0.9406628220268775,0.9691556014487878
468,WF-217,F,4.6,3.307692308,CFD-WF-217-085-N.jpg,468,220.48552195600632,0.9250609874725342,0.9332827925682068,,192.24068643705164,0.9932890145637497,0.9783641830908147
469,WF-218,F,4.655172414,3.620689655,CFD-WF-218-087-N.jpg,469,197.46368299838775,0.8665141463279724,0.8956550359725952,,172.15447856863344,0.9974169368639412,0.995282800026699
470,WF-219,F,4.807692308,3.884615385,CFD-WF-219-038-N.jpg,470,176.01611302979728,0.9286012649536133,0.9114652872085571,,144.30540620524522,0.9069972118581887,0.8693743080709471
471,WF-220,F,5.551724138,4.75862069,CFD-WF-220-101-N.jpg,471,167.42423481259613,0.9691895246505737,1.0527650117874146,,161.6417667481897,0.9992108377966976,0.9989024090264902
472,WF-221,F,3.678571429,2.407407407,CFD-WF-221-005-N.jpg,472,209.2644208295527,0.9451470971107483,0.9531726837158203,,198.96403727501325,0.9946533396021314,0.9776912332661714
473,WF-222,F,3.517241379,2.533333333,CFD-WF-222-092-N.jpg,473,194.69835415103142,0.9625821709632874,0.9614936113357544,,140.75883283170987,0.3441518993010694,0.4111671664036569
474,WF-223,F,5,3.384615385,CFD-WF-223-133-N.jpg,474,204.5897205237112,0.9590275287628174,0.9938303828239441,,165.45787578030317,0.9932457608536813,0.991489416461037
475,WF-224,F,3.625,2.291666667,CFD-WF-224-099-N.jpg,475,177.51707106244973,0.8944759964942932,0.9860361814498901,,168.20220919415542,0.9996875693521757,0.9996536809999389
476,WF-225,F,4.115384615,2.62962963,CFD-WF-225-101-N.jpg,476,178.16123502854003,0.9222447276115417,0.9067152142524719,,123.9410835016206,0.23495952780718438,0.20526543774538256
477,WF-226,F,4.142857143,2.714285714,CFD-WF-226-095-N.jpg,477,200.11369113106423,0.8162384629249573,0.8459877371788025,,155.94995382415124,0.967344182266804,0.9728239465748287
478,WF-227,F,4.666666667,3.769230769,CFD-WF-227-002-N.jpg,478,165.7260292308257,0.9742975234985352,1.019759178161621,,123.7057990580478,0.9940521515337742,0.9914694521910503
479,WF-228,F,5.192307692,3.692307692,CFD-WF-228-196-N.jpg,479,202.40030398060287,0.9258568286895752,0.934169352054596,,178.29875569298144,0.7077523620648444,0.6336911190216031
480,WF-229,F,3.916666667,2.68,CFD-WF-229-004-N.jpg,480,204.54727787734168,0.9600649476051331,0.9402384757995605,,194.34921404461159,0.45944542848328596,0.6820966909333398
481,WF-230,F,5.16,3.64,CFD-WF-230-158-N.jpg,481,216.9603624036313,0.8441184163093567,0.8889716267585754,,195.61002440089192,0.9985629482572922,0.9970586054430864
482,WF-231,F,5.310344828,3.857142857,CFD-WF-231-099-N.jpg,482,161.92247402802434,0.9737975597381592,1.069996953010559,,142.44037724318713,0.9994257161067273,0.9997518292176358
483,WF-232,F,5.034482759,4.206896552,CFD-WF-232-161-N.jpg,483,211.74378733060232,0.8654478788375854,0.919532299041748,,196.05098604897404,0.9900891865843846,0.9801820680515442
484,WF-233,F,5.913043478,5.47826087,CFD-WF-233-112-N.jpg,484,174.7603998483337,0.9680878520011902,1.03248929977417,,137.0431681264938,0.9945130207724928,0.9985898835901245
485,WF-234,F,5.333333333,4.111111111,CFD-WF-234-086-N.jpg,485,192.0157301995654,0.9443215727806091,0.9787043333053589,,183.02581883972937,0.9613406758073609,0.9662653805324072
486,WF-235,F,3.692307692,2.961538462,CFD-WF-235-121-N.jpg,486,197.20175971020024,0.9759290814399719,0.9652979969978333,,117.6507804024215,0.9815823505007201,0.9126494972533712
487,WF-236,F,5.538461538,4.576923077,CFD-WF-236-107-N.jpg,487,201.85028936002573,0.8995242714881897,1.0498086214065552,,200.13303918273522,0.9987807557141981,0.9996613572392888
488,WF-237,F,3.807692308,2.846153846,CFD-WF-237-067-N.jpg,488,197.13909556785345,0.8368377685546875,0.9031751751899719,,177.22375507446145,0.996000601057724,0.9940122332464937
489,WF-238,F,5.6,4.8,CFD-WF-238-023-N.jpg,489,199.4265537798357,0.9111798405647278,1.0372885465621948,,184.1406303169448,0.9982474236573904,0.9979022471674005
490,WF-239,F,4,2.333333333,CFD-WF-239-155-N.jpg,490,184.557668421085,0.9022651314735413,0.9564263224601746,,175.0746740438711,0.9803376782852701,0.9716123829377498
491,WF-240,F,3.206896552,2.206896552,CFD-WF-240-083-N.jpg,491,204.5385194583649,0.8712400197982788,0.8937926888465881,,173.67882882346987,0.7359267913195141,0.7744132124029609
492,WF-241,F,4.6,2.88,CFD-WF-241-210-N.jpg,492,211.62195081267555,0.8739388585090637,0.9623358249664307,,192.66257706993792,0.9552731933157046,0.961934323451821
493,WF-242,F,5.535714286,4.75,CFD-WF-242-001-N.jpg,493,239.70687901412154,0.8590423464775085,0.876063883304596,,233.83043247913452,0.9808232685732747,0.9190872294715178
494,WF-243,F,5.28,4.36,CFD-WF-243-148-N.jpg,494,173.8636868712617,0.9413291215896606,1.015189528465271,,156.28000729734674,0.9965556374527607,0.9953474972680605
495,WF-244,F,5.363636364,3.818181818,CFD-WF-244-163-N.jpg,495,201.6915462755155,0.8983736038208008,0.928774356842041,,153.2788572708673,0.9933191699569,0.9886195204661762
496,WF-245,F,4.607142857,3.428571429,CFD-WF-245-084-N.jpg,496,157.5363027721726,0.9957976937294006,1.0678654909133911,,124.85346455878931,0.7178164406938149,0.8018837224842338
497,WF-246,F,5.071428571,3.535714286,CFD-WF-246-087-N.jpg,497,193.96942481963367,0.967002272605896,1.0194824934005737,,192.38014485123455,0.9980610565579442,0.9868954658918156
498,WF-247,F,4.826086957,3.25,CFD-WF-247-065-N.jpg,498,212.5091391832787,0.8146237730979919,0.9122617244720459,,184.3182619098138,0.99782245468806,0.9984959566093278
499,WF-248,F,3.518518519,2,CFD-WF-248-129-N.jpg,499,204.21047448409155,0.9054673314094543,0.9681260585784912,,200.57003863687632,0.9924884302995725,0.9969004622630947
500,WF-249,F,4.37037037,2.535714286,CFD-WF-249-126-N.jpg,500,196.23540228890243,0.9224850535392761,0.927880048751831,,187.0670495206963,0.9204538306509888,0.9170702964022532
501,WF-250,F,3.208333333,1.72,CFD-WF-250-167-N.jpg,501,156.9652394483834,0.9508181214332581,1.0264673233032227,,114.2181995569785,0.9909257429384258,0.9928509763580018
502,WF-251,F,4.869565217,3.217391304,CFD-WF-251-014-N.jpg,502,217.6648679654421,0.8211918473243713,0.8997623920440674,,218.49641411951808,0.9992305214666269,0.9975900264895655
503,WF-252,F,5.107142857,3.785714286,CFD-WF-252-159-N.jpg,503,170.67769548866463,0.9298308491706848,1.0089088678359985,,140.31311105312778,0.9981546696034264,0.9995595683475677
504,WM-001,M,2.096774194,2.64516129,CFD-WM-001-014-N.jpg,504,216.33252618190406,0.9826436042785645,0.8561133742332458,208.76973340273727,,2.2410134138835476e-07,2.3155983257391823e-07
505,WM-002,M,1.696202532,2.5125,CFD-WM-002-009-N.jpg,505,193.91350518026942,0.9471614360809326,0.8892667889595032,192.70509930301608,,0.05371560286363591,0.013262899313478554
506,WM-003,M,1.915662651,3.682926829,CFD-WM-003-002-N.jpg,506,174.17044687533974,0.9050800800323486,0.8536206483840942,111.73908826900566,,0.0047103623927699755,0.009283934020389066
507,WM-004,M,1.804347826,4.663043478,CFD-WM-004-010-N.jpg,507,158.14280883943826,1.0345762968063354,0.9877276420593262,129.3790259022843,,0.11465502487306314,0.05746070655456467
508,WM-006,M,2.581395349,3.511627907,CFD-WM-006-002-N.jpg,508,184.82629922668397,1.023726224899292,1.024512767791748,90.70070086081094,,0.5326034721899985,0.6150991266398245
509,WM-009,M,2.032608696,4.076086957,CFD-WM-009-002-N.jpg,509,191.20317180507445,0.954135000705719,0.8937726020812988,179.8593531942826,,0.046917773430158634,0.006776832517652248
510,WM-010,M,1.891304348,2.282608696,CFD-WM-010-001-N.jpg,510,202.69199859964593,0.981184184551239,0.8532139658927917,184.49236259413246,,1.514208054977569e-05,2.0722667309966934e-06
511,WM-011,M,2.114942529,3.170454545,CFD-WM-011-002-N.jpg,511,185.5028343732698,1.0262947082519531,0.9311594367027283,126.38434842629806,,0.005014209533116916,0.0030245015354329664
512,WM-012,M,1.674157303,2.840909091,CFD-WM-012-001-N.jpg,512,223.99842657245048,0.9191582798957825,0.8115333914756775,218.32980034577628,,0.028237872316284687,0.011729330657661933
513,WM-013,M,1.802325581,2.755813953,CFD-WM-013-001-N.jpg,513,189.64328566023627,1.004178762435913,0.964039146900177,165.6327054397134,,0.2352565486662905,0.1349155708471253
514,WM-014,M,1.94047619,3.476190476,CFD-WM-014-002-N.jpg,514,209.69181473889464,0.9261777997016907,0.8786466121673584,179.97776250042403,,0.05767950634363705,0.026493371215577707
515,WM-015,M,2.313953488,3.511627907,CFD-WM-015-002-N.jpg,515,182.0675708654603,0.9288070201873779,0.9162874221801758,161.41487749381383,,0.7637985206975261,0.5166632200984373
516,WM-016,M,1.406976744,3.255813953,CFD-WM-016-001-N.jpg,516,204.01148321405086,0.9782730937004089,0.8846956491470337,181.13774359783156,,0.03993435983930615,0.022124401406558893
517,WM-017,M,1.670212766,2.361702128,CFD-WM-017-002-N.jpg,517,195.7002500853897,1.002360463142395,0.894822359085083,158.45151253077174,,0.005133883662853015,0.0036508549786995635
518,WM-018,M,1.56043956,2.7,CFD-WM-018-002-N.jpg,518,160.9855227681541,1.014234185218811,0.9183434844017029,140.37496150294317,,1.3757060191276657e-09,4.5168132795307206e-08
519,WM-019,M,1.673913043,2.282608696,CFD-WM-019-003-N.jpg,519,199.63175382124922,0.971801221370697,0.9468241333961487,134.6976241559924,,0.8857260320341986,0.8518025993051818
520,WM-020,M,1.818181818,2.693181818,CFD-WM-020-001-N.jpg,520,177.38327445647207,0.9759015440940857,0.9152230620384216,89.22364637260972,,0.25413126940899056,0.07560346082948531
521,WM-021,M,1.423529412,2.658823529,CFD-WM-021-001-N.jpg,521,186.95659794985303,1.0262013673782349,0.9600964784622192,172.84810042587637,,0.04984693382813624,0.04056458779120773
522,WM-022,M,1.619565217,2.891304348,CFD-WM-022-001-N.jpg,522,214.75588076827177,0.9169294238090515,0.8481402397155762,204.57567625166536,,0.018759273717000226,0.01660155509213726
523,WM-023,M,1.626373626,2.866666667,CFD-WM-023-001-N.jpg,523,184.87643227749797,1.0555552244186401,0.94647616147995,193.94398187673295,,4.3855061970450775e-06,2.8848722606281726e-06
524,WM-024,M,2.219512195,3.646341463,CFD-WM-024-015-N.jpg,524,217.8010954121269,1.0004609823226929,0.8602725863456726,211.15870957250547,,2.1613831445606553e-08,2.266878632933672e-08
525,WM-025,M,2.75862069,2.784090909,CFD-WM-025-002-N.jpg,525,154.51080599632115,1.000476598739624,1.0019383430480957,103.91967718431715,,0.4453540017187271,0.5
526,WM-026,M,2.406976744,3.093023256,CFD-WM-026-001-N.jpg,526,136.29386767840867,0.9597323536872864,0.9686104655265808,47.58114774950599,,0.3036203395532657,0.26019147408785437
527,WM-028,M,2.2,3.2,CFD-WM-028-003-N.jpg,527,233.67037279800303,0.9392696619033813,0.8564373254776001,236.7451356365488,,0.0035606733392106933,1.1694460354880517e-05
528,WM-029,M,1.609195402,4.586206897,CFD-WM-029-023-N.jpg,528,200.55442394019266,0.9689074754714966,0.8830384016036987,199.50707111051673,,1.0148327126555746e-05,0.0034440297593803537
529,WM-031,M,2.137931034,3.045977011,CFD-WM-031-003-N.jpg,529,166.65937339346686,0.9847211241722107,0.9096070528030396,128.34861412887943,,0.03339879392987453,0.013499445500357097
530,WM-032,M,1.885057471,2.643678161,CFD-WM-032-001-N.jpg,530,175.0573061674637,0.9367609024047852,0.8912596106529236,126.19074909333395,,0.1986948698204976,0.11788889990355578
531,WM-033,M,1.78021978,3.846153846,CFD-WM-033-025-N.jpg,531,154.27068668220517,0.962052583694458,0.9064263701438904,143.48502626848193,,0.002846898074351327,0.006301379912418763
532,WM-034,M,1.55952381,2.698795181,CFD-WM-034-030-N.jpg,532,206.8314454888565,0.9757704734802246,0.8703331351280212,178.48508426504566,,0.003622651170500248,0.003525939742017094
533,WM-035,M,1.725274725,2.164835165,CFD-WM-035-032-N.jpg,533,235.0729751799936,0.9769772291183472,0.808306097984314,221.57972107139852,,3.344134706653531e-06,1.0399938385768894e-07
534,WM-036,M,2.395348837,2.76744186,CFD-WM-036-031-N.jpg,534,170.68245474007105,1.0109702348709106,0.9013285040855408,110.2295996385036,,6.574097515053232e-08,6.141085584122978e-08
535,WM-037,M,2.386363636,2.431818182,CFD-WM-037-025-N.jpg,535,205.98008931680232,0.9396019577980042,0.9698723554611206,119.44525860807764,,0.7038031835389076,0.684356372800858
536,WM-038,M,2.123595506,2.617977528,CFD-WM-038-003-N.jpg,536,149.27228403540678,1.0063745975494385,1.0052212476730347,76.57616822094204,,0.9188374136344438,0.9022591807308347
537,WM-039,M,2.593023256,2.430232558,CFD-WM-039-018-N.jpg,537,140.35909743603648,0.9042108654975891,0.9078943729400635,80.98756874733144,,0.6399928310633987,0.5197972185523532
538,WM-040,M,1.806451613,3.053763441,CFD-WM-040-022-N.jpg,538,190.231919248525,0.9838688969612122,0.8650144934654236,181.789095663659,,0.006226939730269834,1.9044181068535646e-05
539,WM-041,M,1.729411765,2.141176471,CFD-WM-041-021-N.jpg,539,210.5434011720722,1.0269662141799927,0.9147340655326843,200.65568319043584,,3.2902259679407746e-07,4.704161537114621e-07
540,WM-200,M,1.730769231,3.269230769,CFD-WM-200-034-N.jpg,540,229.47064442153498,0.9135403633117676,0.8136844635009766,211.94282167833904,,0.13601508001814994,0.034314503254772005
541,WM-201,M,1.363636364,1.727272727,CFD-WM-201-063-N.jpg,541,217.28914065698442,0.9988052845001221,0.9562138915061951,209.4603607526189,,0.002917160926516325,0.010386046608231132
542,WM-202,M,1.68,2.653846154,CFD-WM-202-107-N.jpg,542,179.63501301938737,0.9477907419204712,0.8492631912231445,154.30316688408703,,0.01575679072752702,0.003819128708451894
543,WM-203,M,1.333333333,3.5,CFD-WM-203-023-N.jpg,543,167.9070944203797,1.0627176761627197,0.937219500541687,172.7621643110085,,2.4432456690890847e-08,2.363112262979688e-08
544,WM-204,M,1.482758621,3.2,CFD-WM-204-031-N.jpg,544,190.71328225378602,0.9765611290931702,0.9046719670295715,154.05043045654824,,0.04550646159591976,0.02267435333461014
545,WM-205,M,1.541666667,3.8,CFD-WM-205-007-N.jpg,545,195.06097082984627,1.0230445861816406,0.8794979453086853,175.70621215229312,,1.6564656098990288e-08,1.1711100498322898e-08
546,WM-206,M,2.258064516,1.806451613,CFD-WM-206-045-N.jpg,546,154.50437571126315,1.0333751440048218,0.9863554835319519,56.88894376163057,,0.0026079071876977575,0.003677581130761084
547,WM-207,M,1.333333333,4.125,CFD-WM-207-048-N.jpg,547,222.16075078164496,0.8910088539123535,0.8214076161384583,194.70552108197205,,0.17130671805903144,0.023204883244975414
548,WM-208,M,2.034482759,2.655172414,CFD-WM-208-068-N.jpg,548,210.75784091039748,0.9127936959266663,0.8858931064605713,206.39842035810005,,0.028544679408412967,0.08011669047746789
549,WM-209,M,2.142857143,3.535714286,CFD-WM-209-038-N.jpg,549,177.45149723697952,0.9982959032058716,0.9835282564163208,144.58854372494991,,0.23688302583392362,0.2931718211611766
550,WM-210,M,1.678571429,2.964285714,CFD-WM-210-057-N.jpg,550,161.86347461745058,1.013084888458252,1.0550451278686523,126.88013308818705,,0.36250800964221436,0.6145465147110081
551,WM-211,M,1.75862069,3.464285714,CFD-WM-211-054-N.jpg,551,197.49193157941716,0.9327698945999146,0.8781920075416565,177.6520653690315,,0.02446024526905776,0.010806951843370919
552,WM-212,M,1.814814815,3.703703704,CFD-WM-212-097-N.jpg,552,167.01144476377272,1.035892128944397,0.9505860209465027,132.10082801492763,,0.00428226222388287,0.0030594335872486745
553,WM-213,M,1.92,3.708333333,CFD-WM-213-076-N.jpg,553,216.78727042927198,0.9809675216674805,0.8937869071960449,208.16017381760167,,0.007817801392149052,0.0039221008914041774
554,WM-214,M,2.25,3.12,CFD-WM-214-026-N.jpg,554,205.7069718058271,0.9563489556312561,0.8996909856796265,198.1969287845254,,0.020509976010476553,0.017245539957714634
555,WM-215,M,1.785714286,1.892857143,CFD-WM-215-041-N.jpg,555,183.69660729223313,0.9154666066169739,0.8973353505134583,139.12533178309656,,0.43318084994397654,0.4664357103238979
556,WM-216,M,2,2.653846154,CFD-WM-216-061-N.jpg,556,183.0280995698705,1.0161043405532837,0.8841755390167236,181.5934993118514,,2.1749698677408577e-08,2.2809613105729322e-08
557,WM-217,M,2.769230769,3.076923077,CFD-WM-217-070-N.jpg,557,226.02743003753713,0.8331948518753052,0.8289111852645874,206.23689479590908,,0.17425211274319277,0.19381030683366723
558,WM-218,M,1.357142857,2.857142857,CFD-WM-218-074-N.jpg,558,185.4158807261681,1.0076574087142944,0.9439539313316345,181.80022327203196,,5.870478387404725e-07,5.038879211079043e-06
559,WM-219,M,1.791666667,2.958333333,CFD-WM-219-008-N.jpg,559,208.54383869837295,0.9282770156860352,0.9046933054924011,199.51288121901942,,0.003679033205895532,0.03872826172287272
560,WM-220,M,1.407407407,2.518518519,CFD-WM-220-068-N.jpg,560,104.39398116159671,1.0408648252487183,0.9844563007354736,82.30489990528767,,0.009676986561440485,0.015839722741077596
561,WM-221,M,1.37037037,3.153846154,CFD-WM-221-091-N.jpg,561,186.21356094773176,1.0115952491760254,0.8678411841392517,160.38207517215042,,1.288402341120204e-07,4.867491127185494e-08
562,WM-222,M,2.137931034,2.344827586,CFD-WM-222-057-N.jpg,562,182.6758820617435,1.00333833694458,1.0194729566574097,160.42192547323793,,0.5459296748659543,0.6674519723525382
563,WM-223,M,1,3.08,CFD-WM-223-056-N.jpg,563,182.9302179462725,0.9299867153167725,0.8841193914413452,168.04842169338042,,0.0626156564204157,0.03328945554710315
564,WM-224,M,1.892857143,2.464285714,CFD-WM-224-197-N.jpg,564,172.14290545257234,0.955439031124115,0.9748955368995667,70.42142813139588,,0.9030723676011755,0.836891250668645
565,WM-225,M,1.357142857,3.035714286,CFD-WM-225-127-N.jpg,565,181.4032179918383,0.9509860277175903,0.9842510223388672,133.19265077597316,,0.38059638616033664,0.5937645475045038
566,WM-227,M,1.739130435,2.434782609,CFD-WM-227-099-N.jpg,566,228.6759010568918,0.9052373170852661,0.8207271099090576,214.06325117720652,,0.013919988952648019,0.021814050068868943
567,WM-228,M,1.814814815,1.888888889,CFD-WM-228-065-N.jpg,567,174.6292437267285,0.971561074256897,0.9391176104545593,130.47941876611281,,0.04701791731681207,0.16978757954249074
568,WM-229,M,1.25,2.791666667,CFD-WM-229-129-N.jpg,568,152.15847624952298,0.9901383519172668,0.9162537455558777,89.72361582184686,,0.013200517632973047,0.02219077541676533
569,WM-230,M,1.851851852,3.142857143,CFD-WM-230-131-N.jpg,569,204.96385960167413,0.9581837058067322,0.8974775075912476,140.91051128857882,,0.00796940021010468,0.008388739131229065
570,WM-231,M,1.862068966,3.642857143,CFD-WM-231-112-N.jpg,570,188.28046066391687,0.9144679307937622,0.8472648859024048,152.62054857351995,,0.004907077564074227,0.005040118428438511
571,WM-232,M,1.740740741,2.592592593,CFD-WM-232-070-N.jpg,571,227.76198187709838,1.016654133796692,0.8764429688453674,225.38640646355117,,1.9738786595552586e-07,1.6636707359978657e-07
572,WM-233,M,1.833333333,2.125,CFD-WM-233-106-N.jpg,572,217.58119734926527,0.9307022094726562,0.8807129263877869,209.24078938824056,,0.24478064664604268,0.09768694498000667
573,WM-234,M,1.586206897,2.551724138,CFD-WM-234-118-N.jpg,573,165.471222169916,1.0604950189590454,1.0118457078933716,97.12130149329178,,0.0178908743721742,0.024708584185680265
574,WM-235,M,1.571428571,3.357142857,CFD-WM-235-147-N.jpg,574,212.99884158160344,0.9535660743713379,0.8284832239151001,200.25201317767807,,0.005706340179200802,1.8008417659835883e-05
575,WM-236,M,2.769230769,2.038461538,CFD-WM-236-072-N.jpg,575,164.69746290060363,0.9709463119506836,0.9276243448257446,67.76234711287253,,0.3737236406083838,0.21375423505545046
576,WM-237,M,1.678571429,2.517241379,CFD-WM-237-052-N.jpg,576,186.59137062420385,0.9647790193557739,0.9240676164627075,164.58173489902555,,0.009560665674001946,0.015397938266378922
577,WM-238,M,1.5,3.272727273,CFD-WM-238-020-N.jpg,577,177.03652292284775,0.9590287208557129,0.8898568153381348,171.46695761295302,,0.003709060350858228,0.003385313821341657
578,WM-239,M,2.071428571,2.964285714,CFD-WM-239-128-N.jpg,578,176.31755213481532,0.9933804869651794,0.9742631912231445,141.21981741449417,,0.5182790423079551,0.5141535121960232
579,WM-240,M,1.92,3.346153846,CFD-WM-240-125-N.jpg,579,167.56677408275095,1.0276206731796265,0.9190129041671753,109.47589542177141,,1.708026308754321e-05,1.2538764823305114e-06
580,WM-241,M,2,3,CFD-WM-241-072-N.jpg,580,172.1699989422916,1.0112240314483643,0.8768706917762756,97.0352306526965,,5.133674629504831e-07,3.435564126410287e-08
581,WM-242,M,1.75862069,4.034482759,CFD-WM-242-011-N.jpg,581,218.65926909998362,0.9157554507255554,0.8582891225814819,204.4020905516978,,0.048561504280191244,0.025079524992896896
582,WM-243,M,1.76,3.16,CFD-WM-243-107-N.jpg,582,140.03806701156154,1.0209523439407349,0.9259760975837708,95.06946008831886,,0.006169197876344388,0.005194176552105641
583,WM-244,M,1.692307692,3.037037037,CFD-WM-244-003-N.jpg,583,173.48618524453687,1.0986586809158325,1.0948598384857178,159.9965957930722,,0.19524676696799462,0.2043979001377559
584,WM-245,M,1.344827586,3.357142857,CFD-WM-245-123-N.jpg,584,210.41087899398985,0.9973650574684143,0.9149602055549622,192.00313577716005,,0.0026317856155785445,1.4908381337226206e-05
585,WM-247,M,1.769230769,2.72,CFD-WM-247-084-N.jpg,585,213.2972060855633,0.989194393157959,0.8759629726409912,221.8444198808828,,0.0035968719465378786,4.758715742847359e-06
586,WM-248,M,1.36,2.846153846,CFD-WM-248-036-N.jpg,586,176.11896214665484,1.0181453227996826,0.9594971537590027,155.85121308714247,,0.004599864819143559,0.0036672504058622764
587,WM-249,M,1.222222222,2.407407407,CFD-WM-249-239-N.jpg,587,188.87817798065893,0.9579048752784729,0.8889014720916748,157.58379026675544,,0.04045209620116321,0.029645632407517906
588,WM-250,M,1.56,4.12,CFD-WM-250-157-N.jpg,588,198.86942588515655,0.9035454392433167,0.7957720756530762,205.43129330537826,,7.727570037052138e-06,2.3115706408448017e-06
589,WM-251,M,1.68,2.6,CFD-WM-251-002-N.jpg,589,177.10053677743286,0.9888947010040283,0.9275334477424622,142.59062758511715,,0.01601402671784626,0.025152068780573796
590,WM-252,M,1.37037037,3.111111111,CFD-WM-252-224-N.jpg,590,189.23940266277663,0.957546591758728,0.8912197351455688,164.84549903214807,,0.003767895626111529,0.00382581638205955
591,WM-253,M,1.76,3.5,CFD-WM-253-119-N.jpg,591,189.78747180104074,0.9461209177970886,0.8852578401565552,178.06558740483035,,0.008988291853976108,0.007103450994566094
592,WM-254,M,1.230769231,3.153846154,CFD-WM-254-152-N.jpg,592,174.38851022198435,0.9848917722702026,0.9257615804672241,138.6390261928267,,0.019205134440799635,0.012267032821112597
593,WM-255,M,1.642857143,2.259259259,CFD-WM-255-219-N.jpg,593,218.11333778215052,0.9404081106185913,0.8535470962524414,211.16569633387675,,0.03262570314425289,0.010961015442070435
594,WM-256,M,1.64,2.269230769,CFD-WM-256-138-N.jpg,594,190.52006025069045,1.041495442390442,0.9458538889884949,151.9468730917629,,1.8377203716288098e-07,9.43127205270505e-07
595,WM-257,M,1.814814815,3.740740741,CFD-WM-257-161-N.jpg,595,208.9519309058772,1.0018905401229858,0.9050022959709167,203.7441486277172,,8.833234060560115e-07,2.7263126909586153e-06
596,WM-258,M,1.148148148,2.148148148,CFD-WM-258-125-N.jpg,596,171.83525877191948,0.9247846603393555,0.8650760650634766,100.54860785640727,,0.05290826415080527,0.044330785485763795
